TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F
2008-10-11,2.43306,9.169,163.311,245.237,5.336,84.987,0,1.958
2008-10-12,2.59346,9.381,157.476,248.721,6.537,84.831,0,1.786
2008-10-13,2.83,11.298,127.331,297.432,5.826,84.407,0,1.513
2008-10-14,2.54325,9.658,107.424,289.347,2.693,84.196,0,1.682
2008-10-15,2.10263,8.855,110.578,284.453,2.766,84.019,0,1.22
2008-10-16,1.37329,7.197,43.475,310,1.71,83.494,3,1.694
2008-10-17,1.45101,2.233,153.093,261.424,1.1,83.55,0.1,2.498
2008-10-18,1.61558,5.394,110.23,244.267,3.443,83.736,0,1.575
2008-10-19,0.894563,5.34,149.167,229.066,3.116,84.133,0,1.763
2008-10-20,1.08763,6.56,147.14,230.321,4.995,84.072,0,1.689
2008-10-21,2.9383,7.951,137.117,264.892,4.731,83.657,0,1.502
2008-10-22,2.05259,6.259,121.62,294.222,2.385,83.668,0.1,2.791
2008-10-23,2.22247,3.172,120.547,276.538,0.83,84.138,0.1,1.723
2008-10-24,1.71933,6.792,123.312,270.507,2.939,84.214,0,1.973
2008-10-25,1.82804,5.834,134.984,236.273,2.688,84.605,0,1.308
2008-10-26,1.79867,7.158,134.946,238.585,4.567,84.339,0,1.672
2008-10-27,2.23282,7.485,51.541,295.217,4.831,83.204,0.1,1.875
2008-10-28,0.512299,2.453,19.915,321.792,0.254,82.624,0.7,2.646
2008-10-29,0.911562,-0.692,23.385,310.204,0.177,82.037,13.3,2.117
2008-10-30,-0.449368,-2.347,70.416,277.134,0.489,81.562,4,NA
2008-10-31,3.35209,0.4,63.169,279.801,0.44,82.5,0.3,1.906
2008-11-01,4.13814,5.417,107.111,254.014,2.085,82.932,0,2.332
2008-11-02,5.02722,7.595,93.855,248.054,4.948,83.496,0,1.958
2008-11-03,4.52311,6.474,73.068,299.216,3.59,83.384,17.9,2.166
2008-11-04,4.42036,5.033,57.05,298.709,2.158,83.416,0.4,2.116
2008-11-05,3.48858,6.384,56.54,240.033,4.139,83.291,0,2.486
2008-11-06,4.77342,3.794,90.718,224.256,3.632,83.369,0,0.926
2008-11-07,2.55078,2.318,57.999,261.405,2.431,83.379,0,1.262
2008-11-08,2.24587,2.674,77.641,262.304,2.071,83.837,0,0.993
2008-11-09,3.81916,3.511,98.714,242.99,3.327,84.303,0,1.643
2008-11-10,1.91618,4.246,99.825,222.688,3.971,84.251,0,2.051
2008-11-11,0.169977,3.807,85.96,246.594,3.364,83.721,0,1.899
2008-11-12,0.361404,0.19,24.033,310.538,0.393,83.439,6.9,1.388
2008-11-13,0.441047,-1.566,37.82,311.299,0.159,83.598,0.9,1.866
2008-11-14,0.715148,-2.207,97.326,287.09,0.421,84.067,0,1.508
2008-11-15,0.717863,-0.531,100.623,208.441,1.055,84.285,0,0.995
2008-11-16,0.628298,1.417,95.749,232.397,1.886,84.317,0,1.005
2008-11-17,0.37505,-1.188,75.821,260.142,0.721,84.136,0.3,2.094
2008-11-18,0.519236,-2.277,38.243,263.67,2.05,83.283,0,1.269
2008-11-19,0.352203,-0.734,64.465,264.996,1.502,83.567,0,1.359
2008-11-20,0.595197,-0.101,72.709,227.207,1.901,83.48,0,0.895
2008-11-21,0.372137,-2.099,3.303,298.24,0.675,82.449,26,3.324
2008-11-22,0.209785,-8.054,13.6,270.561,0.437,81.889,5.4,6.539
2008-11-23,0.550428,-9.547,95.001,222.2,0.588,82.114,1.6,2.721
2008-11-24,0.740415,-7.019,76.899,220.417,0.511,81.303,0.6,1.561
2008-11-25,0.590335,-7.36,49.214,251.304,0.313,82.366,0,1.265
2008-11-26,2.03471,-9.563,88.652,181.118,0.528,83.59,0,1.136
2008-11-27,1.83011,-5.735,88.036,178.079,1.032,83.533,0,1.998
2008-11-28,0.314094,-3.494,33.455,251.94,0.556,82.246,0.1,1.191
2008-11-29,-0.26401,-1.617,65.821,239.283,1.155,81.545,0.4,1.919
2008-11-30,-0.75835,-1.722,47.638,271.494,1.481,81.706,2.2,2.411
2008-12-01,0.464379,-3.877,21.007,299.303,0.388,81.613,9.5,1.172
2008-12-02,0.785585,-5.597,49.17,281.134,0.393,82.488,0.1,0.59
2008-12-03,1.71173,-6.588,74.356,200.013,0.934,82.276,0,NA
2008-12-04,0.435572,-3.719,55.592,231.554,1.459,81.955,0,1.792
2008-12-05,-0.760913,-2.401,42.922,269.332,0.806,81.607,0.9,2.01
2008-12-06,-0.841582,-4.112,49.889,272.034,0.899,82.538,1.7,2.039
2008-12-07,0.00952071,-4.873,36.913,252.74,0.637,83.642,0.6,1.928
2008-12-08,0.716729,-5.837,77.397,179.603,1.458,83.946,0,1.821
2008-12-09,0.443723,-2.047,68.049,222.936,2.312,83.258,0,1.613
2008-12-10,-0.296278,-4.251,28.84,285.111,0.562,82.432,1.1,1.478
2008-12-11,-4.21032,-6.35,39.05,292.24,0.296,82.28,0.8,2.337
2008-12-12,-2.83794,-7.116,32.62,286.71,0.27,82.768,1.8,2.018
2008-12-13,0.480978,-3.561,45.911,259.519,0.613,82.327,0,2.276
2008-12-14,-0.526632,0.433,52.478,243.597,2.638,82.101,0,2.417
2008-12-15,1.75054,2.599,53.034,262.898,3.269,82.691,0,1.377
2008-12-16,1.7351,1.815,49.171,253.166,2.337,82.833,0,0.578
2008-12-17,-1.5322,-3.162,33.769,270.653,0.347,82.578,0.2,2.18
2008-12-18,-0.56251,-5.406,25.293,296.102,0.252,83.212,0.3,1.27
2008-12-19,0.8664,-3.213,22.831,283.108,0.813,83.747,2.5,3.127
2008-12-20,1.83392,-2.548,13.933,303.602,0.31,84.272,18.4,NA
2008-12-21,NA,0.362,30.389,316.791,0.421,84.602,6.5,NA
2008-12-22,1.33125,-1.389,38.684,287.67,0.414,84.734,0,1.23
2008-12-23,0.821492,-2.078,43.226,233.586,0.672,84.65,0,0.794
2008-12-24,1.03638,-2.183,74.38,196.425,1.578,84.373,0,1.079
2008-12-25,1.24495,-4.338,74.101,265.672,0.663,83.679,0.4,1.229
2008-12-26,2.49072,-6.412,77.381,166.512,1.759,83.852,0,1.916
2008-12-27,2.46444,-8.289,77.414,160.551,1.482,83.752,0,1.156
2008-12-28,2.37497,-6.404,75.678,174.197,1.88,83.515,0,1.211
2008-12-29,1.01188,-3.268,70.196,191.644,1.835,83.967,0,0.682
2008-12-30,1.21008,-1.713,74.473,194.01,2.53,84.352,0,1.539
2008-12-31,0.213702,-1.099,62.557,227.655,2.434,83.997,0,2.502
2009-01-01,2.24024,-6.08,72.785,196.139,1.011,NA,3.1,NA
2009-01-02,1.29134,-7.021,72.856,171.674,1.197,83.406,0,1.361
2009-01-03,-0.0611175,-9.151,81.127,152.318,1.431,83.251,0,1.097
2009-01-04,0.227427,-6.567,47.266,212.056,2.093,83.141,0,1.184
2009-01-05,-0.0152133,-9.089,54.616,189.51,1.485,82.654,0,1.375
2009-01-06,-0.524503,-9.782,62.282,214.308,0.705,82.604,0,1.074
2009-01-07,0.492714,-7.162,73.509,196.643,1.407,82.84,0,1.2
2009-01-08,0.570711,-5.884,81.391,180.162,1.631,83.398,0,1.357
2009-01-09,0.784553,-4.84,82.714,178.047,2.238,83.884,0,1.911
2009-01-10,0.469211,-3.379,85.293,174.474,3.189,83.941,0,2.052
2009-01-11,0.725514,-3.181,87.015,170.798,3.347,84.354,0,1.842
2009-01-12,0.158367,-1.649,84.167,190.472,2.885,84.18,0,2.017
2009-01-13,0.3179,-2.244,88.543,181.424,3.043,83.46,0,1.663
2009-01-14,-0.00986338,-3.831,33.16,257.411,1.775,82.931,0,1.09
2009-01-15,1.05967,-5.003,85.252,204.507,1.303,83.216,0,1.494
2009-01-16,0.577577,-3.511,90.488,186.986,2.28,83.699,0,1.435
2009-01-17,0.402444,-3.281,88.636,200.374,3.038,83.657,0,1.426
2009-01-18,0.89729,-1.776,41.324,255.783,2.108,82.911,1.2,2.587
2009-01-19,0.501837,-1.589,60.398,274.126,1.771,82.305,0.3,2.451
2009-01-20,0.312015,-2.597,29.714,293.87,0.351,81.622,16.3,2.499
2009-01-21,0.0614138,-4.988,36.644,279.523,0.352,82.161,0.2,2.04
2009-01-22,0.373061,-7.126,89.273,197.748,0.719,82.24,0,2.18
2009-01-23,2.48045,-3.782,23.402,259.479,1.024,81.073,5.3,2.66
2009-01-24,2.1572,-5.535,82.714,256.006,0.898,80.801,0.8,1.657
2009-01-25,2.94609,-5.897,105.295,204.767,1.147,81.627,0,2.056
2009-01-26,1.91083,-6.081,91.398,193.065,1.513,81.772,0,1.505
2009-01-27,0.64231799999999994,-6.471,58.42,259.058,0.582,82.333,0.1,1.566
2009-01-28,0.40125,-7.18,56.875,251.325,0.312,82.744,0,1.995
2009-01-29,1.69605,-6.882,106.531,187.87,0.874,82.909,0,1.35
2009-01-30,1.61587,-3.622,111.826,185.223,1.83,83.139,0,1.206
2009-01-31,-0.175526,-5.744,116.034,169.293,2.171,82.638,0,1.12
2009-02-01,0.914982,-6.532,102.828,190.727,1.863,82.021,0,2.977
2009-02-02,-1.29713,-1.023,59.551,248.756,2.037,81.947,0,1.458
2009-02-03,0.188423,0.365,108.584,229.857,2.499,81.857,0,1.715
2009-02-04,1.84846,-0.058,104.993,224.148,2.781,81.759,0,1.837
2009-02-05,1.74619,1.382,115.343,236.801,3.246,81.92,0,2.195
2009-02-06,-0.276466,0.551,40.71,283.901,1.173,81.421,0.4,2.545
2009-02-07,1.74531,-1.094,76.996,284.226,0.395,80.851,2.8,1.813
2009-02-08,NA,-4.836,69.581,278.504,0.545,81.666,0.7,2.505
2009-02-09,1.42233,-5.455,119.785,236.953,1.108,82.516,0,2.034
2009-02-10,1.09213,-1.728,77.489,268.007,1.685,82.049,0.4,3.625
2009-02-11,1.77975,-7.366,80.521,262.265,0.669,82.505,0.6,3.993
2009-02-12,0.880627,-9.524,77.022,241.739,0.606,82.699,0.2,2.125
2009-02-13,0.164329,-10.997,80.637,232.261,0.474,82.878,0.1,1.99
2009-02-14,0.492356,-11.458,109.203,219.767,0.504,83.104,0.1,1.149
2009-02-15,0.149599,-12.126,144.416,167.754,0.67,83.622,0,1.1
2009-02-16,0.643199,-8.006,114.365,237.484,0.934,83.501,0.2,1.303
2009-02-17,0.238793,-5.775,13.896,288.31,0.436,83.09,18.4,NA
2009-02-18,0.529796,-9.901,160.188,170.601,0.71,83.24,0,1.352
2009-02-19,-0.211102,-12.115,157.667,152.865,0.718,83.483,0,1.326
2009-02-20,0.172729,-7.562,64.178,255.565,0.586,83.956,0.4,1.407
2009-02-21,0.121688,-4.883,125.798,265.203,0.498,84.025,0.2,1.637
2009-02-22,NA,-4.624,70.992,290.234,0.522,83.755,2.6,1.383
2009-02-23,NA,-4.101,67.826,282.103,0.877,83.178,1.6,2.891
2009-02-24,-0.10729,-5.081,139.56,270.82,0.727,83.334,0.8,2.481
2009-02-25,0.534816,-6.475,172.263,176.962,1.851,84.005,0,1.809
2009-02-26,0.104678,-2.233,102.957,274.289,2.08,83.812,2.7,1.777
2009-02-27,0.329157,-2.494,63.154,288.231,0.688,83.586,0.8,1.276
2009-02-28,0.70761,1.597,173.869,219.206,1.973,83.419,0,1.521
2009-03-01,0.738145,2.013,127.29,253.546,2.658,83.028,0,2.151
2009-03-02,0.954035,0.136,103.528,299.048,0.532,83.08,1.1,1.404
2009-03-03,1.50732,-1.4,126.82,284.257,0.368,82.945,0.6,2.01
2009-03-04,1.14694,0.116,152.15,224.135,2.607,81.511,0,1.873
2009-03-05,1.12071,-2.513,85.569,287.607,0.815,80.373,0.8,2.734
2009-03-06,1.96064,-4.517,84.437,287.668,0.647,81.341,1.2,1.993
2009-03-07,0.699621,-5.595,89.795,254.808,0.825,82.664,0.1,2.413
2009-03-08,0.492118,-4.551,192.106,199.646,2.116,82.905,0,1.913
2009-03-09,NA,-4.77,131.708,265.277,1.179,82.88,2.3,3.577
2009-03-10,NA,-4.863,110.751,290.603,0.551,83.121,2.8,1.067
2009-03-11,NA,-4.319,130.035,267.736,0.811,83.314,4.6,3.446
2009-03-12,NA,-5.253,102.824,266.618,0.528,83.889,5,0.736
2009-03-13,0.863479,-0.286,146.249,271.157,0.897,83.722,0.3,1.933
2009-03-14,0.1716,1.985,199.148,222.086,3.939,83.659,0,1.32
2009-03-15,0.18057,0.584,89.542,296.514,1.341,84.003,0.5,2.275
2009-03-16,0.254376,-1.81,219.119,201.331,1.92,84.382,0,1.763
2009-03-17,0.32385,1.166,178.863,221.882,3.881,84.448,0,1.632
2009-03-18,0.524388,-0.043,205.674,199.424,3.659,84.273,0,1.271
2009-03-19,0.183597,-2.588,161.801,240.876,2.774,83.594,0,2.506
2009-03-20,0.459292,-7.043,214.112,211.699,1.475,83.549,0,2.516
2009-03-21,NA,-9.009,230.455,161.888,1.517,83.66,0,1.815
2009-03-22,NA,-4.165,184.218,229.256,3.018,83.821,0,1.557
2009-03-23,0.694169,-1.09,194.193,251.221,2.462,83.339,1.2,1.442
2009-03-24,0.544655,-4.638,140.224,281.402,0.818,82.291,2.3,3.962
2009-03-25,0.226423,-4.686,122.193,280.235,0.88,82.361,6.3,2.59
2009-03-26,1.07133,-2.959,174.07,280.804,1.107,82.673,2.3,3.243
2009-03-27,1.07153,0.971,225.588,252.918,2.083,82.5,0,2.1
2009-03-28,1.29337,3.224,168.101,289.017,3.2,82.144,0.1,3.563
2009-03-29,0.38492,-2.717,83.197,294.339,0.427,82.306,3.2,3.055
2009-03-30,0.691621,-1.635,212.504,279.699,0.704,83.023,0.3,1.613
2009-03-31,1.03216,1.956,228.627,233.323,2.095,83.329,0,2.061
2009-04-01,2.82875,6.01,232.153,251.98,4.204,83.133,0,1.168
2009-04-02,2.86484,7.771,164.106,275.998,5.233,83.245,0,1.336
2009-04-03,3.5809,4.66,242.513,235.111,4.097,83.645,0,0.769
2009-04-04,2.92478,4.133,238.527,251.217,2.866,83.779,0,1.455
2009-04-05,3.60039,4.448,189.473,265.431,2.708,83.811,0,1.221
2009-04-06,4.20766,5.258,254.088,228.622,4.721,83.52,0,1.404
2009-04-07,5.30672,5.33,239.094,230.281,4.726,83.286,0,1.596
2009-04-08,6.23022,5.444,226.957,238.275,4.812,83.527,0,1.064
2009-04-09,6.94245,5.692,264.057,225.296,5.06,83.6,0,1.592
2009-04-10,5.87139,5.706,226.597,233.399,4.811,83.254,0,2.045
2009-04-11,7.73769,5.556,239.988,239.096,4.796,83.079,0,1.362
2009-04-12,8.23924,6.188,266.891,252.218,4.78,82.996,0,1.145
2009-04-13,5.97238,6.054,269.214,242.144,4.5,82.835,0.5,1.729
2009-04-14,7.11537,6.181,277.795,238.686,4.832,82.931,0,1.466
2009-04-15,7.96372,6.618,245.096,244.667,5.614,83.124,0,1.973
2009-04-16,6.64034,4.874,149.229,296.997,3.399,82.83,5.2,1.985
2009-04-17,5.84117,1.297,228.877,271.794,1.504,82.806,2,1.117
2009-04-18,6.16319,2.458,210.133,262.171,2.576,83.069,0,1.375
2009-04-19,6.67681,4.588,183.891,268.202,3.485,83.437,0,1.124
2009-04-20,8.6293,6.12,246.001,273.674,4.22,83.606,0,0.723
2009-04-21,4.08929,5.627,192.76,293.13,2.167,83.642,1.7,1.782
2009-04-22,5.8877,5.422,214.322,271.442,2.886,83.755,0.6,1.247
2009-04-23,6.10086,1.443,221.921,297.888,1.525,83.567,5,2.132
2009-04-24,5.48814,1.385,271.15,261.029,3.085,83.441,0,1.963
2009-04-25,6.64711,5.248,288.953,229.394,4.988,83.543,0,1.943
2009-04-26,4.12085,6.297,160.37,273.574,4.656,83.151,0,2.771
2009-04-27,3.16916,5.294,112.765,319.753,1.935,82.637,3.2,2.168
2009-04-28,3.55019,1.44,117.529,313.89,0.237,82.328,4.3,3.345
2009-04-29,3.39892,-0.632,193.383,304.498,0.767,82.727,6.7,2.425
2009-04-30,4.19176,0.676,208.586,300.049,0.888,83.342,0.1,2.247
2009-05-01,3.817,4.188,304.03,255.848,2.802,83.779,11.6,2.249
2009-05-02,5.98055,3.916,229.428,302.992,1.116,84.264,4.3,1.693
2009-05-03,6.0418,5.452,316.9,252.483,3.514,84.097,0.1,1.613
2009-05-04,5.58501,2.433,156.659,306.53,0.88,83.835,5,2.103
2009-05-05,4.0428,1.181,132.414,288.699,1.709,83.968,0,1.936
2009-05-06,6.21604,5.235,267.82,280.264,3.109,83.951,0.7,1.361
2009-05-07,6.12306,8.937,323.977,232.217,8.285,83.915,0,1.486
2009-05-08,8.40645,10.004,227.336,286.816,7.07,83.862,0,1.499
2009-05-09,7.43325,9.936,276.144,287.18,5.689,83.963,1.6,1.856
2009-05-10,8.31898,9.892,252.536,283.884,5.22,83.932,0,2.12
2009-05-11,9.0293,10.349,230.436,283.747,6.215,83.792,0,2.032
2009-05-12,9.15159,10.899,186.625,306.497,5.994,83.779,0,2.104
2009-05-13,8.87992,11.495,181.533,309.87,6.082,83.628,0,1.729
2009-05-14,9.40159,10.649,189.319,308.758,5.566,83.147,0.1,2.049
2009-05-15,7.6815,8.916,122.016,316.708,4.522,82.972,0,1.487
2009-05-16,6.08525,8.437,306.238,297.893,3.911,83.457,0.2,2.484
2009-05-17,8.09645,11.331,243.217,275.574,7.544,83.759,0,2.172
2009-05-18,5.63049,8.027,221.012,323.693,1.895,83.907,5.8,2.989
2009-05-19,6.14453,9.554,231.862,313.015,2.901,84.071,0.4,2.16
2009-05-20,7.62629,12.205,314.457,263.312,8.078,84.214,0,1.682
2009-05-21,7.37317,13.835,234.251,287.29,8.777,83.944,0,2.319
2009-05-22,7.24961,13.354,218.135,308.203,5.752,83.817,0.5,2.198
2009-05-23,6.34253,15.601,315.017,295.44,11.08,84.055,0,1.738
2009-05-24,6.98616,16.358,254.496,330.789,10.812,84.345,0.2,2.127
2009-05-25,6.03543,17.201,312.052,291.184,14.112,84.17,0,1.871
2009-05-26,4.97268,13.928,179.851,312.887,9.293,83.738,9.5,2.309
2009-05-27,6.11357,6.079,347.454,285.764,2.29,84.192,1.3,2.746
2009-05-28,3.86623,5.766,97.81,321.686,2.084,84.527,0.1,2.121
2009-05-29,5.67267,6.508,264.341,275.808,3.697,84.282,0.3,2.698
2009-05-30,4.11215,6.983,348.923,234.012,5.339,83.811,0,2.294
2009-05-31,4.79665,5.554,154.883,280.339,2.489,83.683,4.8,1.677
2009-06-01,4.47682,7.132,273.094,272.874,2.834,83.53,0.1,2.859
2009-06-02,5.13541,7.945,216.066,297.496,3.322,83.616,0.1,2.198
2009-06-03,4.42746,8.774,210.404,294.491,4.334,83.503,0,2.085
2009-06-04,2.92818,7.468,214.918,291.605,3.371,83.25,1.1,2.359
2009-06-05,4.11457,9.264,229.191,292.803,5.568,82.918,1.3,2.245
2009-06-06,0.313213,5.527,44.596,332.851,0.551,82.392,33.5,2.323
2009-06-07,6.30122,7.335,232.997,300.49,2.686,82.806,1.5,1.883
2009-06-08,6.00132,7.91,144.11,328.831,2.548,83.201,6.1,2.295
2009-06-09,5.51686,8.231,107.191,327.852,2.203,83.348,0.2,2.112
2009-06-10,7.85782,9.321,245.449,303.386,4.767,83.718,8.8,2.324
2009-06-11,5.85021,9.472,273.335,294.286,4.305,83.773,0.1,3.399
2009-06-12,6.38418,8.512,287.991,297.718,4.368,84.073,0,2.584
2009-06-13,8.18674,11.812,353.038,277.178,6.237,84.167,0,2.028
2009-06-14,8.27403,15.431,311.393,296.112,11.325,84.281,0.1,1.721
2009-06-15,8.11544,15.157,223.448,329.915,6.329,84.02,4.2,3.011
2009-06-16,7.18157,10.666,179.82,337.283,1.63,84.164,7.3,3.069
2009-06-17,7.72853,12.48,278.905,275.895,6.375,84.261,0,1.896
2009-06-18,6.61142,15.921,348.765,290.525,9.176,84.235,0.2,2.021
2009-06-19,5.451,11.431,121.969,354.36,1.351,83.918,9.3,2.595
2009-06-20,6.9724,5.968,219.806,318.582,1.561,83.793,2.7,2.957
2009-06-21,6.25365,4.687,103.505,313.295,1.333,83.756,1.3,2.482
2009-06-22,7.30192,3.085,185.589,317.727,0.947,83.739,6.4,2.607
2009-06-23,6.5146,4.081,157.849,328.793,0.722,83.71,2.1,2.015
2009-06-24,5.93052,7.475,183.571,325.109,1.25,83.515,0,2.225
2009-06-25,4.69393,11.215,308.768,305.473,3.827,83.274,0,2.313
2009-06-26,4.37441,10.995,156.812,299.106,2.747,83.3,0.1,1.6
2009-06-27,2.8675,10.022,109.758,355.259,1.149,83.504,4.4,1.621
2009-06-28,4.60287,12.394,283.918,326.865,3.174,83.659,0.5,2.284
2009-06-29,4.81055,12.551,275.773,303.995,3.501,83.897,12.7,1.713
2009-06-30,6.12215,12.851,252.099,291.261,3.441,84.111,0.3,1.423
2009-07-01,6.44878,13.516,258.968,288.677,4.981,84.178,0,1.839
2009-07-02,5.38458,13.648,242.251,299.862,4.947,83.991,0.4,1.641
2009-07-03,5.95361,12.885,227.196,305.725,3.99,83.824,5.2,1.792
2009-07-04,7.58932,14.174,253.515,292.791,5.722,83.612,0.1,1.907
2009-07-05,7.72919,13.501,193.012,312.631,4.41,83.44,1.6,1.91
2009-07-06,6.463,12.024,155.898,313.69,2.474,83.35,2.8,2.155
2009-07-07,4.01368,8.636,81.314,339.184,1.058,83.247,25.5,2.032
2009-07-08,7.36218,7.032,239.685,302.621,2.313,83.455,1.4,2.467
2009-07-09,6.96084,7.91,238.262,284.743,3.552,83.613,0,2.684
2009-07-10,4.80693,7.217,161.746,303.449,2.96,83.658,0.2,2.583
2009-07-11,6.16071,7.791,181.584,292.207,2.821,83.779,0,2.512
2009-07-12,5.29376,11.081,159.153,300.841,4.75,83.773,0.1,1.918
2009-07-13,5.36392,16.671,278.915,318.068,9.031,83.828,0,1.697
2009-07-14,5.46087,17.816,259.911,300.512,9.393,83.913,0,2.757
2009-07-15,5.95539,15.07,176.311,296.957,3.881,84.231,7.4,1.314
2009-07-16,5.35821,16.674,321.872,305.248,6.195,84.352,0,2.731
2009-07-17,3.97533,11.312,71.953,334.09,1.809,83.632,24.2,2.688
2009-07-18,NA,3.222,73.958,320.441,0.719,83.495,39.3,2.886
2009-07-19,7.67266,7.551,289.253,275.077,2.964,83.938,0,1.86
2009-07-20,6.20863,10.932,292.205,280.29,4.436,84.112,0,2.364
2009-07-21,6.34921,15.831,253.911,294.051,10.444,84.086,0,2.364
2009-07-22,7.07735,16.581,211.861,290.157,9.285,83.899,0,2.465
2009-07-23,6.52334,18.099,282.287,318.957,11.163,83.616,0,3.878
2009-07-24,5.83688,12.962,285.835,317.476,3.464,83.846,10.2,2.914
2009-07-25,5.44054,8.733,210.974,306.002,2.924,84.313,0.1,2.657
2009-07-26,5.05342,11.36,318.209,258.878,6.549,84.24,0,2.173
2009-07-27,5.2618,16.009,301.724,291.424,9.662,83.934,0,2.125
2009-07-28,5.7081,12.048,320.173,298.513,2.971,84.137,17.9,3.188
2009-07-29,4.53785,15.715,313.65,283.573,8.268,84.156,0,2.175
2009-07-30,4.45914,13.244,259.196,310.172,3.173,84.219,0,3.861
2009-07-31,7.3596,13.201,147.463,336.757,2.268,84.153,0,1.561
2009-08-01,7.35532,16.982,298.278,296.285,9.58,83.852,0,2.153
2009-08-02,5.96695,12.251,146.511,332.462,3.336,83.686,5.3,2.551
2009-08-03,5.40035,9.189,93.028,352.259,0.732,83.59,13.4,1.489
2009-08-04,5.64677,9.16,104.923,343.598,1.433,83.946,0.5,1.962
2009-08-05,6.69436,12.211,288.653,273.696,4.14,84.057,0,2.408
2009-08-06,7.27653,15.119,301.242,277.455,7.913,84.044,0,2.295
2009-08-07,8.8518,15.399,265.413,314.238,7.037,83.988,2.5,2.242
2009-08-08,6.65211,12.714,110.573,350.8,1.53,83.916,15,1.247
2009-08-09,7.68127,13.284,204.913,335.095,2.054,83.827,8.5,1.576
2009-08-10,6.49158,11.8,112.605,356.995,1.331,83.916,15.1,1.672
2009-08-11,6.86536,12.223,224.583,316.334,2.867,84.166,1.6,1.741
2009-08-12,6.91112,12.62,303.636,280.346,4.323,84.19,0,2.226
2009-08-13,6.39941,13.165,241.586,292.001,4.698,83.972,6.1,1.816
2009-08-14,5.94952,12.872,266.086,301.464,3.645,83.975,1.2,2.195
2009-08-15,4.52877,15.659,277.025,279.722,7.643,84.173,0,2.006
2009-08-16,5.27058,16.634,275.941,289.71,9.09,84.231,0,1.766
2009-08-17,5.44228,15.842,270.569,307.804,8.359,84.162,6.4,1.833
2009-08-18,5.99673,15.458,276.471,308.478,6.644,84.323,1.8,2.049
2009-08-19,6.52805,17.823,274.683,290.411,10.809,84.539,0,2.169
2009-08-20,6.49405,18.944,242.48,310.109,12.286,84.539,0,1.536
2009-08-21,6.84815,15.306,185.027,310.463,5.08,84.358,0,2.462
2009-08-22,5.64526,11.217,146.044,329.986,1.107,84.221,3.9,2.204
2009-08-23,5.01804,12.873,268.434,298.926,4.078,84.038,0,2.461
2009-08-24,5.75384,16.113,262.545,290.026,8.325,83.709,0,1.95
2009-08-25,6.39384,15.283,235.385,312.387,5.541,83.709,0,2.409
2009-08-26,5.39689,13.247,112.741,334.5,2.843,84.01,0.5,1.825
2009-08-27,4.70762,14.847,233.282,296.152,5.575,84.148,0,2.357
2009-08-28,5.36638,14.789,205.612,315.743,4.876,83.898,1.8,2.6
2009-08-29,5.83248,8.595,119.361,320.705,1.095,83.957,0.9,2.956
2009-08-30,4.62492,8.308,257.062,244.375,4.358,84.063,0,2.355
2009-08-31,3.86951,14.281,254.052,269.86,9.51,84.101,0,2.004
2009-09-01,3.05138,15.856,252.016,284.442,8.768,84.039,0,1.665
2009-09-02,3.52012,13.54,207.929,305.531,3.404,83.832,1.8,2.515
2009-09-03,6.29438,12.877,164.537,310.439,3.024,83.287,0.3,2.775
2009-09-04,3.87483,8.699,98.196,328.72,0.96,83.233,11.7,3.19
2009-09-05,3.41889,4.744,249.769,225.491,3.042,84.07,0,1.873
2009-09-06,3.40458,6.103,242.015,230.686,3.737,84.34,0,1.999
2009-09-07,4.05986,10.162,228.869,238.593,7.554,84.379,0,1.867
2009-09-08,4.7252,11.65,233.875,246.617,7.434,84.365,0,2.117
2009-09-09,5.21207,10.64,220.293,253.071,5.252,84.21,0,2.124
2009-09-10,5.04302,9.514,190.016,277.219,2.567,84.38,2,2.397
2009-09-11,5.62344,9.187,180.488,286.182,1.56,84.321,0,2.48
2009-09-12,4.39227,8.426,151.712,278.322,1.837,83.957,3.5,1.998
2009-09-13,1.49148,7.882,126.291,317.15,1.52,83.678,1.4,1.934
2009-09-14,5.47632,4.151,139.686,290.936,0.97,83.227,0.6,2.53
2009-09-15,7.01392,8.256,141.925,262.643,4.454,83.39,0,1.205
2009-09-16,5.82769,11.228,92.394,291.751,4.557,83.233,0,1.214
2009-09-17,3.69788,10.326,104.53,295.625,1.877,83.432,0,1.867
2009-09-18,4.56696,12.163,174.825,272.978,5.096,83.683,0,2.043
2009-09-19,4.89696,11.131,97.713,307.844,3.54,83.748,3,1.528
2009-09-20,3.40348,9.815,140.555,288.991,1.988,83.903,0.7,1.759
2009-09-21,4.2041,10.703,174.35,292.885,1.98,84.194,3,1.905
2009-09-22,3.76915,11.094,201.789,265.846,2.997,84.487,0,2.029
2009-09-23,3.68933,11.434,201.211,266.988,3.865,84.535,0,2.072
2009-09-24,4.76144,11.223,187.399,274.071,2.818,84.196,0,2.184
2009-09-25,3.76141,10.399,123.452,314.941,1.349,84.128,0,2.301
2009-09-26,4.90795,10.088,130.007,275.752,3.015,84.235,0,1.667
2009-09-27,3.71301,9.687,148.406,270.525,2.765,84.377,2.4,1.719
2009-09-28,3.86467,9.417,184.185,251.587,3.277,84.322,0.1,1.739
2009-09-29,4.5684,9.58,190.253,247.853,5.01,84.099,0,1.721
2009-09-30,4.48241,10.339,176.21,261.783,5.543,83.792,0,2.103
